frame_id,room_amount,window_amount,surface,total_exterior_wall_amount,total_source_energy_consumption_GJ,total_site_energy_consumption_GJ,total_source_energy_consumption_per_surface_MJm2,total_site_energy_consumption_per_surface_MJm2,site_energy_heating_GJ,site_energy_cooling_GJ,site_energy_heating_per_surface_MJm2,site_energy_cooling_per_surface_MJm2,total_window_amount,total_wall_area_m2,wall_area_north_m2,wall_area_east_m2,wall_area_south_m2,wall_area_west_m2,total_window_opening_area_m2,window_opening_area_north_m2,window_opening_area_east_m2,window_opening_area_south_m2,window_opening_area_west_m2,total_window_wall_ratio_percent,window_wall_ratio_north_percent,window_wall_ratio_east_percent,window_wall_ratio_south_percent,window_wall_ratio_west_percent
11,10,10,126.27109999999999,13.0,294.09,87.33,2329.01,691.58,64.15,5.26,508.02,41.66,10.0,141.21,54.42,43.93,42.87,0.0,35.68,13.61,9.24,12.83,0.0,25.27,25.02,21.03,29.93,0.0
11,10,3,126.27109999999999,13.0,266.89,77.19,2113.65,611.28,57.7,1.57,456.96,12.43,3.0,141.21,54.42,43.93,42.87,0.0,16.36,16.36,0.0,0.0,0.0,11.59,30.06,0.0,0.0,0.0
12,6,6,67.0874,12.0,163.71,47.87,2440.24,713.5,34.31,1.51,511.38,22.57,6.0,89.73,44.82,17.79,27.11,0.0,14.31,14.31,0.0,0.0,0.0,15.95,31.92,0.0,0.0,0.0
12,6,12,67.0874,12.0,174.85,52.19,2606.25,777.87,36.88,3.26,549.71,48.6,12.0,89.73,44.82,17.79,27.11,0.0,21.66,13.37,1.42,6.88,0.0,24.14,29.82,7.99,25.36,0.0
12,6,6,67.0874,12.0,160.02,46.71,2385.25,696.24,33.34,1.32,497.0,19.69,6.0,89.73,44.82,17.79,27.11,0.0,12.24,12.24,0.0,0.0,0.0,13.64,27.31,0.0,0.0,0.0
12,6,6,67.0874,12.0,161.54,48.72,2407.84,726.18,33.11,3.57,493.47,53.15,6.0,89.73,44.82,17.79,27.11,0.0,14.89,0.0,6.12,8.78,0.0,16.6,0.0,34.38,32.37,0.0
12,6,12,67.0874,12.0,174.97,52.82,2608.07,787.3,36.67,4.11,546.53,61.21,12.0,89.73,17.79,27.11,0.0,44.82,21.66,1.42,6.88,0.0,13.37,24.14,7.99,25.36,0.0,29.82
12,6,4,67.0874,12.0,155.01,45.4,2310.63,676.72,31.93,1.43,475.88,21.28,4.0,89.73,17.79,27.11,0.0,44.82,9.77,3.33,0.0,0.0,6.44,10.89,18.74,0.0,0.0,14.37
12,6,8,67.0874,12.0,163.12,48.95,2431.43,729.59,33.63,3.27,501.29,48.74,8.0,89.73,17.79,27.11,0.0,44.82,14.68,0.0,8.78,0.0,5.91,16.36,0.0,32.37,0.0,13.18
12,6,8,67.0874,12.0,171.75,52.38,2560.09,780.71,35.59,4.74,530.49,70.67,8.0,89.73,17.79,27.11,0.0,44.82,19.6,0.0,9.75,0.0,9.85,21.84,0.0,35.95,0.0,21.98
12,6,6,67.0874,12.0,163.12,47.63,2431.43,710.0,34.17,1.41,509.38,21.07,6.0,89.73,27.11,0.0,44.82,17.79,14.52,11.18,0.0,0.0,3.33,16.18,41.25,0.0,0.0,18.74
12,6,6,67.0874,12.0,155.57,46.32,2318.87,690.44,31.76,2.51,473.44,37.45,6.0,89.73,27.11,0.0,44.82,17.79,11.01,0.0,0.0,11.01,0.0,12.27,0.0,0.0,24.56,0.0
12,6,6,67.0874,12.0,164.75,49.92,2455.76,744.13,33.87,4.01,504.8,59.78,6.0,89.73,27.11,0.0,44.82,17.79,15.87,0.0,0.0,15.87,0.0,17.69,0.0,0.0,35.41,0.0
12,6,12,67.0874,12.0,175.08,52.0,2609.8,775.14,37.05,2.91,552.23,43.36,12.0,89.73,27.11,0.0,44.82,17.79,22.08,6.51,0.0,6.91,8.65,24.6,24.02,0.0,15.43,48.62
12,6,4,67.0874,12.0,155.41,46.24,2316.46,689.3,31.73,2.47,472.97,36.78,4.0,89.73,0.0,44.82,17.79,27.11,11.22,0.0,5.1,6.12,0.0,12.51,0.0,11.39,34.38,0.0
12,6,4,67.0874,12.0,153.1,45.27,2282.04,674.75,31.23,1.99,465.52,29.68,4.0,89.73,0.0,44.82,17.79,27.11,9.73,0.0,6.02,3.71,0.0,10.85,0.0,13.43,20.87,0.0
12,6,12,67.0874,12.0,175.61,52.97,2617.64,789.54,36.85,4.07,549.35,60.64,12.0,89.73,0.0,44.82,17.79,27.11,22.08,0.0,6.91,8.65,6.51,24.6,0.0,15.43,48.62,24.02
12,6,8,67.0874,12.0,167.34,49.31,2494.39,735.04,35.13,2.14,523.66,31.83,8.0,89.73,0.0,44.82,17.79,27.11,15.93,0.0,8.92,0.0,7.01,17.76,0.0,19.9,0.0,25.87
13,10,4,127.4581,14.0,249.42,72.05,1956.92,565.28,52.59,1.06,412.64,8.29,4.0,121.93,30.48,30.48,30.48,30.48,11.38,11.38,0.0,0.0,0.0,9.33,37.32,0.0,0.0,0.0
13,10,14,127.4581,14.0,287.66,85.99,2256.92,674.61,61.79,5.79,484.81,45.46,14.0,121.93,30.48,30.48,30.48,30.48,36.89,7.77,8.6,11.55,8.97,30.25,25.5,28.2,37.9,29.42
13,10,4,127.4581,14.0,244.26,70.54,1916.39,553.46,51.2,0.95,401.68,7.44,4.0,121.93,30.48,30.48,30.48,30.48,8.22,8.22,0.0,0.0,0.0,6.74,26.96,0.0,0.0,0.0
13,10,10,127.4581,14.0,274.16,81.81,2150.94,641.87,58.23,5.18,456.89,40.63,10.0,121.93,30.48,30.48,30.48,30.48,29.57,0.0,11.96,11.92,5.69,24.25,0.0,39.24,39.1,18.66
13,10,14,127.4581,14.0,286.93,85.42,2251.17,670.22,61.74,5.29,484.37,41.49,14.0,121.93,30.48,30.48,30.48,30.48,36.89,8.6,11.55,8.97,7.77,30.25,28.2,37.9,29.42,25.5
13,10,2,127.4581,14.0,247.1,71.37,1938.65,559.91,51.97,1.0,407.71,7.85,2.0,121.93,30.48,30.48,30.48,30.48,10.44,10.44,0.0,0.0,0.0,8.57,34.26,0.0,0.0,0.0
13,10,12,127.4581,14.0,270.3,79.99,2120.7,627.55,57.48,4.11,450.98,32.22,12.0,121.93,30.48,30.48,30.48,30.48,26.65,0.0,11.92,5.69,9.04,21.85,0.0,39.1,18.66,29.65
13,10,12,127.4581,14.0,267.91,79.54,2101.96,624.03,56.73,4.41,445.1,34.58,12.0,121.93,30.48,30.48,30.48,30.48,24.13,0.0,3.4,9.84,10.89,19.79,0.0,11.14,32.28,35.73
13,10,3,127.4581,14.0,241.75,69.82,1896.71,547.78,50.51,0.91,396.32,7.11,3.0,121.93,30.48,30.48,30.48,30.48,6.8,6.8,0.0,0.0,0.0,5.58,22.31,0.0,0.0,0.0
13,10,11,127.4581,14.0,271.26,80.84,2128.21,634.25,57.5,4.94,451.15,38.75,11.0,121.93,30.48,30.48,30.48,30.48,26.69,0.0,5.69,9.04,11.96,21.89,0.0,18.66,29.65,39.24
13,10,11,127.4581,14.0,276.01,82.45,2165.53,646.89,58.7,5.36,460.52,42.01,11.0,121.93,30.48,30.48,30.48,30.48,29.53,0.0,9.84,10.89,8.8,24.22,0.0,32.28,35.73,28.88
13,10,14,127.4581,14.0,272.53,80.23,2138.23,629.44,58.25,3.57,457.05,28.04,14.0,121.93,30.48,30.48,30.48,30.48,27.38,8.05,8.07,7.34,3.91,22.45,26.42,26.49,24.09,12.82
13,10,9,127.4581,14.0,280.72,84.32,2202.46,661.58,59.76,6.16,468.9,48.33,9.0,121.93,30.48,30.48,30.48,30.48,32.92,0.0,9.04,11.96,11.92,27.0,0.0,29.65,39.24,39.1
13,10,9,127.4581,14.0,265.44,78.7,2082.55,617.43,56.11,4.19,440.24,32.84,9.0,121.93,30.48,30.48,30.48,30.48,23.09,0.0,10.89,8.8,3.4,18.94,0.0,35.73,28.88,11.14
13,10,14,127.4581,14.0,274.07,80.66,2150.29,632.82,58.68,3.58,460.37,28.1,14.0,121.93,30.48,30.48,30.48,30.48,27.38,8.07,7.34,3.91,8.05,22.45,26.49,24.09,12.82,26.42
13,10,5,127.4581,14.0,243.53,70.31,1910.63,551.6,51.01,0.9,400.19,7.06,5.0,121.93,30.48,30.48,30.48,30.48,7.39,7.39,0.0,0.0,0.0,6.06,24.23,0.0,0.0,0.0
14,10,7,129.9494,14.0,264.23,76.37,2033.31,587.66,57.11,1.48,439.51,11.36,7.0,125.9,23.99,32.9,32.51,36.5,18.68,7.09,11.59,0.0,0.0,14.83,29.54,35.22,0.0,0.0
14,10,14,129.9494,14.0,282.68,83.62,2175.29,643.49,61.33,4.51,471.98,34.71,14.0,125.9,23.99,32.9,32.51,36.5,31.32,4.31,8.05,9.22,9.74,24.87,17.96,24.46,28.35,26.69
14,10,7,129.9494,14.0,258.63,74.61,1990.24,574.18,55.65,1.19,428.23,9.16,7.0,125.9,23.99,32.9,32.51,36.5,14.66,10.32,4.34,0.0,0.0,11.65,43.03,13.19,0.0,0.0
14,10,7,129.9494,14.0,256.36,75.21,1972.74,578.74,54.51,2.92,419.51,22.44,7.0,125.9,23.99,32.9,32.51,36.5,15.0,0.0,0.0,5.86,9.14,11.92,0.0,0.0,18.03,25.05
14,10,14,129.9494,14.0,282.7,83.36,2175.45,641.51,61.45,4.14,472.85,31.85,14.0,125.9,32.9,32.51,36.5,23.99,31.32,8.05,9.22,9.74,4.31,24.87,24.46,28.35,26.69,17.96
14,10,6,129.9494,14.0,266.74,77.65,2052.62,597.51,57.57,2.3,442.99,17.71,6.0,125.9,32.9,32.51,36.5,23.99,19.92,4.34,15.58,0.0,0.0,15.82,13.19,47.91,0.0,0.0
14,10,8,129.9494,14.0,252.56,73.84,1943.5,568.19,53.59,2.46,412.43,18.96,8.0,125.9,32.9,32.51,36.5,23.99,12.92,0.0,0.0,9.14,3.77,10.26,0.0,0.0,25.05,15.73
14,10,8,129.9494,14.0,261.48,77.11,2012.18,593.4,55.73,3.6,428.87,27.73,8.0,125.9,32.9,32.51,36.5,23.99,18.15,0.0,0.0,11.22,6.93,14.42,0.0,0.0,30.73,28.89
14,10,7,129.9494,14.0,281.64,82.1,2167.33,631.81,61.55,2.77,473.68,21.33,7.0,125.9,32.51,36.5,23.99,32.9,28.99,15.58,13.42,0.0,0.0,23.03,47.91,36.76,0.0,0.0
14,10,7,129.9494,14.0,264.5,78.57,2035.4,604.64,56.31,4.49,433.31,34.52,7.0,125.9,32.51,36.5,23.99,32.9,20.28,0.0,0.0,3.77,16.51,16.11,0.0,0.0,15.73,50.17
14,10,7,129.9494,14.0,251.27,73.35,1933.61,564.47,53.29,2.28,410.09,17.58,7.0,125.9,32.51,36.5,23.99,32.9,12.85,0.0,0.0,6.93,5.92,10.21,0.0,0.0,28.89,17.99
14,10,14,129.9494,14.0,280.85,83.98,2161.19,646.25,60.47,5.74,465.32,44.14,14.0,125.9,32.51,36.5,23.99,32.9,30.17,3.26,3.38,6.55,16.98,23.96,10.04,9.25,27.31,51.61
14,10,6,129.9494,14.0,268.45,79.99,2065.84,615.52,57.27,4.94,440.72,38.0,6.0,125.9,36.5,23.99,32.9,32.51,22.37,0.0,0.0,16.51,5.86,17.77,0.0,0.0,50.17,18.03
14,10,6,129.9494,14.0,270.28,80.63,2079.93,620.44,57.72,5.13,444.2,39.44,6.0,125.9,36.5,23.99,32.9,32.51,22.78,0.0,0.0,5.92,16.86,18.09,0.0,0.0,17.99,51.86
14,10,14,129.9494,14.0,280.98,83.69,2162.22,644.04,60.64,5.28,466.64,40.61,14.0,125.9,36.5,23.99,32.9,32.51,30.17,3.38,6.55,16.98,3.26,23.96,9.25,27.31,51.61,10.04
14,10,8,129.9494,14.0,260.66,75.3,2005.87,579.49,56.16,1.37,432.15,10.54,8.0,125.9,36.5,23.99,32.9,32.51,15.83,11.75,4.08,0.0,0.0,12.57,32.2,17.01,0.0,0.0
15,3,2,40.2634,7.0,97.59,28.31,2423.72,703.25,20.56,0.6,510.66,14.87,2.0,68.63,18.1,16.22,18.1,16.22,4.27,4.27,0.0,0.0,0.0,6.22,23.6,0.0,0.0,0.0
15,3,7,40.2634,7.0,122.64,37.22,3045.86,924.53,26.68,3.39,662.58,84.24,7.0,68.63,18.1,16.22,18.1,16.22,20.99,4.61,9.87,4.67,1.84,30.58,25.45,60.87,25.79,11.36
15,3,2,40.2634,7.0,104.11,30.27,2585.75,751.92,22.3,0.82,553.92,20.28,2.0,68.63,18.1,16.22,18.1,16.22,8.57,8.57,0.0,0.0,0.0,12.49,47.36,0.0,0.0,0.0
15,3,5,40.2634,7.0,115.97,35.23,2880.17,875.07,24.89,3.19,618.21,79.15,5.0,68.63,18.1,16.22,18.1,16.22,16.63,0.0,8.78,3.96,3.89,24.22,0.0,54.13,21.88,23.97
15,3,7,40.2634,7.0,123.06,36.85,3056.47,915.11,27.0,2.69,670.62,66.78,7.0,68.63,16.22,18.1,16.22,18.1,20.99,9.87,4.67,1.84,4.61,30.58,60.87,25.79,11.36,25.45
15,3,1,40.2634,7.0,93.28,27.05,2316.77,671.79,19.4,0.49,481.83,12.24,1.0,68.63,16.22,18.1,16.22,18.1,1.8,1.8,0.0,0.0,0.0,2.62,11.1,0.0,0.0,0.0
15,3,6,40.2634,7.0,107.73,32.31,2675.71,802.42,22.88,2.27,568.25,56.45,6.0,68.63,16.22,18.1,16.22,18.1,10.91,0.0,3.96,3.89,3.06,15.9,0.0,21.88,23.97,16.92
15,3,6,40.2634,7.0,125.34,38.75,3112.96,962.39,27.1,4.49,673.18,111.5,6.0,68.63,16.22,18.1,16.22,18.1,21.99,0.0,6.51,5.27,10.21,32.05,0.0,35.98,32.5,56.43
15,3,2,40.2634,7.0,101.2,29.41,2513.52,730.51,21.52,0.74,534.52,18.27,2.0,68.63,18.1,16.22,18.1,16.22,6.82,6.82,0.0,0.0,0.0,9.94,37.71,0.0,0.0,0.0
15,3,5,40.2634,7.0,115.16,34.99,2860.24,869.01,24.68,3.16,612.92,78.37,5.0,68.63,18.1,16.22,18.1,16.22,15.73,0.0,3.89,3.06,8.78,22.92,0.0,23.97,16.92,54.13
15,3,5,40.2634,7.0,115.74,35.52,2874.51,882.31,24.68,3.69,613.01,91.59,5.0,68.63,18.1,16.22,18.1,16.22,16.46,0.0,5.27,10.21,0.98,23.99,0.0,32.5,56.43,6.04
15,3,7,40.2634,7.0,118.07,35.65,2932.55,885.39,25.54,2.95,634.43,73.25,7.0,68.63,18.1,16.22,18.1,16.22,17.19,3.22,4.06,1.41,8.5,25.05,17.8,25.04,7.77,52.43
15,3,5,40.2634,7.0,114.26,34.88,2837.76,866.32,24.37,3.36,605.24,83.37,5.0,68.63,16.22,18.1,16.22,18.1,15.8,0.0,3.06,8.78,3.96,23.02,0.0,16.92,54.13,21.88
15,3,5,40.2634,7.0,118.08,35.77,2932.69,888.46,25.5,3.12,633.22,77.52,5.0,68.63,16.22,18.1,16.22,18.1,17.7,0.0,10.21,0.98,6.51,25.79,0.0,56.43,6.04,35.98
15,3,7,40.2634,7.0,117.06,35.52,2907.3,882.14,25.2,3.16,625.9,78.53,7.0,68.63,16.22,18.1,16.22,18.1,17.19,4.06,1.41,8.5,3.22,25.05,25.04,7.77,52.43,17.8
15,3,2,40.2634,7.0,92.73,26.89,2303.07,667.77,19.25,0.48,478.14,11.92,2.0,68.63,16.22,18.1,16.22,18.1,1.25,1.25,0.0,0.0,0.0,1.81,7.68,0.0,0.0,0.0
16,3,2,34.7254,8.0,99.29,28.94,2859.42,833.52,21.72,0.98,625.44,28.18,2.0,67.91,18.87,17.04,11.56,20.44,10.28,10.28,0.0,0.0,0.0,15.14,54.48,0.0,0.0,0.0
16,3,8,34.7254,8.0,112.23,34.19,3231.81,984.5,24.61,3.33,708.72,95.88,8.0,67.91,18.87,17.04,11.56,20.44,17.99,3.93,4.4,4.2,5.46,26.49,20.82,25.8,36.34,26.73
16,3,2,34.7254,8.0,96.72,28.15,2785.22,810.78,21.04,0.87,605.82,25.07,2.0,67.91,18.87,17.04,11.56,20.44,8.63,8.63,0.0,0.0,0.0,12.71,45.72,0.0,0.0,0.0
16,3,6,34.7254,8.0,103.85,31.51,2990.73,907.3,22.44,2.82,646.33,81.08,6.0,67.91,18.87,17.04,11.56,20.44,12.64,0.0,4.1,4.17,4.37,18.61,0.0,24.05,36.03,21.4
16,3,8,34.7254,8.0,111.66,33.82,3215.52,973.84,24.54,3.03,706.76,87.18,8.0,67.91,17.04,11.56,20.44,18.87,17.99,4.4,4.2,5.46,3.93,26.49,25.8,36.34,26.73,20.82
16,3,4,34.7254,8.0,106.77,31.55,3074.77,908.7,23.56,1.74,678.61,50.19,4.0,67.91,17.04,11.56,20.44,18.87,14.31,5.68,0.0,0.0,8.63,21.08,33.36,0.0,0.0,45.72
16,3,4,34.7254,8.0,96.51,28.94,2779.16,833.3,20.63,2.06,594.16,59.24,4.0,67.91,17.04,11.56,20.44,18.87,8.54,0.0,4.17,4.37,0.0,12.57,0.0,36.03,21.4,0.0
16,3,4,34.7254,8.0,103.22,31.65,2972.41,911.47,22.14,3.27,637.44,94.13,4.0,67.91,17.04,11.56,20.44,18.87,13.31,0.0,4.07,9.24,0.0,19.6,0.0,35.19,45.23,0.0
16,3,6,34.7254,8.0,113.1,34.15,3256.96,983.45,24.97,2.94,718.99,84.56,6.0,67.91,11.56,20.44,18.87,17.04,18.22,1.48,11.06,0.0,5.68,26.83,12.78,54.1,0.0,33.36
16,3,2,34.7254,8.0,87.83,25.71,2529.2,740.46,18.57,0.9,534.74,25.82,2.0,67.91,11.56,20.44,18.87,17.04,2.91,0.0,0.0,2.91,0.0,4.29,0.0,0.0,15.43,0.0
16,3,2,34.7254,8.0,95.31,28.69,2744.54,826.23,20.26,2.18,583.54,62.8,2.0,67.91,11.56,20.44,18.87,17.04,8.19,0.0,0.0,8.19,0.0,12.05,0.0,0.0,43.37,0.0
16,3,8,34.7254,8.0,101.8,30.32,2931.67,873.07,22.13,1.94,637.37,55.81,8.0,67.91,11.56,20.44,18.87,17.04,11.01,1.14,3.27,2.58,4.03,16.21,9.83,15.99,13.66,23.65
16,3,4,34.7254,8.0,93.53,27.73,2693.51,798.67,19.97,1.52,574.96,43.81,4.0,67.91,20.44,18.87,17.04,11.56,7.01,0.0,2.91,4.1,0.0,10.32,0.0,15.43,24.05,0.0
16,3,4,34.7254,8.0,102.39,31.2,2948.65,898.41,22.0,2.95,633.55,84.96,4.0,67.91,20.44,18.87,17.04,11.56,12.89,0.0,8.19,4.71,0.0,18.98,0.0,43.37,27.62,0.0
16,3,8,34.7254,8.0,100.95,29.98,2907.17,863.48,21.94,1.8,631.75,51.83,8.0,67.91,20.44,18.87,17.04,11.56,11.01,3.27,2.58,4.03,1.14,16.21,15.99,13.66,23.65,9.83
16,3,4,34.7254,8.0,107.28,31.59,3089.45,909.78,23.75,1.6,683.9,45.98,4.0,67.91,20.44,18.87,17.04,11.56,14.45,8.75,0.0,0.0,5.7,21.28,42.83,0.0,0.0,49.28
17,9,4,104.2792,13.0,214.59,62.06,2057.85,595.11,45.08,0.98,432.34,9.39,4.0,110.29,27.57,27.57,27.57,27.57,9.91,9.91,0.0,0.0,0.0,8.99,35.94,0.0,0.0,0.0
17,9,12,104.2792,13.0,238.98,71.15,2291.73,682.26,50.87,4.28,487.81,41.08,12.0,110.29,27.57,27.57,27.57,27.57,26.86,3.12,7.63,10.12,5.99,24.35,11.31,27.69,36.69,21.72
17,9,4,104.2792,13.0,213.78,61.82,2050.06,592.87,44.86,0.97,430.22,9.27,4.0,110.29,27.57,27.57,27.57,27.57,9.33,9.33,0.0,0.0,0.0,8.46,33.83,0.0,0.0,0.0
